"Nstates","Tstates","tpurity","Ncount","Tcount","log.ratios","state"
2,2,0.9,27,25,-0.0689928714869514,8
2,2,0.9,35,21,-0.446287102628419,8
2,2,0.9,28,17,-0.436292571903424,8
2,2,0.9,25,23,-0.0747235461959365,8
2,2,0.9,32,25,-0.219244910898552,8
2,2,0.9,26,20,-0.232805462225947,8
2,2,0.9,20,18,-0.0943106794712414,8
2,2,0.9,41,13,-0.953562126671387,8
2,2,0.9,33,33,0,8
2,2,0.9,39,18,-0.662841831064616,8
2,2,0.9,25,17,-0.339677367570161,8
2,2,0.9,32,33,0.0277367549715996,8
2,2,0.9,30,22,-0.27443684570176,8
2,2,0.9,30,19,-0.400477566597125,8
2,2,0.9,35,31,-0.108540168575206,8
2,2,0.9,30,21,-0.3147107448397,8
2,2,0.9,23,28,0.178691788743376,8
2,2,0.9,36,29,-0.192371892647456,8
2,2,0.9,22,22,0,8
2,2,0.9,18,24,0.262364264467491,8
2,2,0.9,20,31,0.40212620684265,8
2,2,0.9,22,25,0.115760790275616,8
2,2,0.9,22,26,0.151549898127201,8
2,2,0.9,34,22,-0.382208245943897,8
2,2,0.9,39,15,-0.807091439909163,8
2,2,0.9,25,24,-0.0366639843715914,8
2,2,0.9,35,23,-0.368995428326773,8
2,2,0.9,26,21,-0.190043602887865,8
2,2,0.9,34,14,-0.75377180237638,8
2,2,0.9,27,22,-0.182321556793955,8
2,2,0.9,31,21,-0.34294475112683,8
2,2,0.9,29,18,-0.41760749493389,8
2,2,0.9,24,17,-0.304489190768162,8
2,2,0.9,31,22,-0.302850293924952,8
2,2,0.9,31,18,-0.473882108574307,8
2,2,0.9,37,27,-0.27871340246902,8
2,2,0.9,37,23,-0.416334780345068,8
2,2,0.9,31,13,-0.739360023715077,8
2,2,0.9,29,22,-0.244930905499117,8
2,2,0.9,24,23,-0.0382212128201979,8
2,2,0.9,33,21,-0.396415272588246,8
2,2,0.9,29,25,-0.132546655961983,8
2,2,0.9,24,14,-0.470003629245736,8
2,2,0.9,30,22,-0.27443684570176,8
2,2,0.9,30,15,-0.59783700075562,8
2,2,0.9,30,21,-0.3147107448397,8
2,2,0.9,29,19,-0.371563556432483,8
2,2,0.9,28,23,-0.175204089025091,8
2,2,0.9,25,26,0.0353671438372913,8
2,2,0.9,31,19,-0.428304600077987,8
2,2,0.9,31,21,-0.34294475112683,8
2,2,0.9,30,16,-0.544727175441672,8
2,2,0.9,35,21,-0.446287102628419,8
2,2,0.9,26,23,-0.109643177449827,8
2,2,0.9,24,31,0.233093882167378,8
2,2,0.9,25,36,0.333611004340181,8
2,2,0.9,23,26,0.110996775972025,8
2,2,0.9,33,20,-0.437800488751101,8
2,2,0.9,26,22,-0.149035579160488,8
2,2,0.9,34,24,-0.307484699747961,8
2,2,0.9,35,32,-0.0802808312608029,8
2,2,0.9,20,14,-0.3147107448397,8
2,2,0.9,17,32,0.58451333955715,8
2,2,0.9,26,22,-0.149035579160488,8
2,2,0.9,39,20,-0.577075009307191,8
2,2,0.9,21,24,0.120952610417663,8
2,2,0.9,30,14,-0.653926467406664,8
2,2,0.9,30,22,-0.27443684570176,8
2,2,0.9,27,21,-0.22314355131421,8
2,2,0.9,23,11,-0.634058264189939,8
2,2,0.9,31,20,-0.384714164003126,8
2,2,0.9,25,27,0.0695260626486103,8
2,2,0.9,28,21,-0.25489224962879,8
2,2,0.9,37,25,-0.345158501877173,8
2,2,0.9,25,16,-0.391562202939173,8
2,2,0.9,27,23,-0.143100843640673,8
2,2,0.9,36,23,-0.393042588109607,8
2,2,0.9,28,23,-0.175204089025091,8
2,2,0.9,24,21,-0.119346757632566,8
2,2,0.9,32,20,-0.41173472112176,8
2,2,0.9,35,23,-0.368995428326773,8
2,2,0.9,24,23,-0.0382212128201979,8
2,2,0.9,28,18,-0.387765531008763,8
2,2,0.9,37,23,-0.416334780345068,8
2,2,0.9,22,24,0.0786431273191131,8
2,2,0.9,29,32,0.089020850896761,8
2,2,0.9,38,20,-0.555676189931343,8
2,2,0.9,21,23,0.082238098236972,8
2,2,0.9,29,28,-0.031526253646774,8
2,2,0.9,38,20,-0.555676189931343,8
2,2,0.9,28,28,0,8
2,2,0.9,30,27,-0.0943106794712413,8
2,2,0.9,28,23,-0.175204089025091,8
2,2,0.9,29,19,-0.371563556432483,8
2,2,0.9,24,27,0.106609735058258,8
2,2,0.9,26,20,-0.232805462225947,8
2,2,0.9,30,14,-0.653926467406664,8
2,2,0.9,31,24,-0.227183960851215,8
2,2,0.9,26,24,-0.0717439048588412,8
2,2,0.9,26,27,0.0340297485863113,8
2,2,0.9,32,22,-0.330241686870577,8
2,2,0.9,39,20,-0.577075009307191,8
2,2,0.9,23,25,0.0753494372417868,8
2,2,0.9,35,21,-0.446287102628419,8
2,2,0.9,25,21,-0.155484902840395,8
2,2,0.9,21,15,-0.297251523467932,8
2,2,0.9,32,22,-0.330241686870577,8
2,2,0.9,33,27,-0.178691788743376,8
2,2,0.9,36,26,-0.287682072451781,8
2,2,0.9,30,22,-0.27443684570176,8
2,2,0.9,28,22,-0.214254603896964,8
2,2,0.9,29,26,-0.0977268908027551,8
2,2,0.9,36,23,-0.393042588109607,8
2,2,0.9,27,26,-0.0339015516756813,8
2,2,0.9,34,22,-0.382208245943897,8
2,2,0.9,29,18,-0.41760749493389,8
2,2,0.9,30,20,-0.356674943938732,8
2,2,0.9,22,24,0.0786431273191131,8
2,2,0.9,29,24,-0.168622712435793,8
2,2,0.9,33,21,-0.396415272588246,8
2,2,0.9,35,22,-0.406894700917759,8
2,2,0.9,32,20,-0.41173472112176,8
2,2,0.9,29,18,-0.41760749493389,8
2,2,0.9,29,29,0,8
2,2,0.9,29,13,-0.686274301272183,8
2,2,0.9,35,17,-0.62149119165351,8
2,2,0.9,46,19,-0.751329135942681,8
2,2,0.9,31,20,-0.384714164003126,8
2,2,0.9,31,23,-0.264301623807717,8
2,2,0.9,32,21,-0.370158294276019,8
2,2,0.9,31,20,-0.384714164003126,8
2,2,0.9,37,26,-0.311384184758569,8
2,2,0.9,32,24,-0.25489224962879,8
2,2,0.9,35,23,-0.368995428326773,8
2,2,0.9,26,23,-0.109643177449827,8
2,2,0.9,32,14,-0.705725962766806,8
2,2,0.9,30,24,-0.198450938723838,8
2,2,0.9,26,26,0,8
2,2,0.9,26,24,-0.0717439048588412,8
2,2,0.9,27,18,-0.356674943938732,8
2,2,0.9,32,24,-0.25489224962879,8
2,2,0.9,26,17,-0.373295825174773,8
2,2,0.9,29,22,-0.244930905499117,8
2,2,0.9,33,21,-0.396415272588246,8
2,2,0.9,30,19,-0.400477566597125,8
2,2,0.9,33,22,-0.356674943938732,8
2,2,0.9,29,26,-0.0977268908027551,8
2,2,0.9,37,28,-0.247076317525838,8
2,2,0.9,38,21,-0.515221235239029,8
2,2,0.9,32,11,-0.893123672592621,8
2,2,0.9,31,28,-0.0911253998359544,8
2,2,0.9,30,27,-0.0943106794712413,8
2,2,0.9,21,29,0.294799540220645,8
2,2,0.9,20,23,0.126632650933366,8
2,2,0.9,31,33,0.0564413109049516,8
2,2,0.9,24,25,0.0368139731227162,8
2,2,0.9,32,19,-0.455115016751985,8
2,2,0.9,30,35,0.139761942375159,8
2,2,0.9,31,17,-0.521636539870206,8
2,2,0.9,24,17,-0.304489190768162,8
2,2,0.9,25,26,0.0353671438372913,8
2,2,0.9,25,23,-0.0747235461959365,8
2,2,0.9,29,18,-0.41760749493389,8
2,2,0.9,37,23,-0.416334780345068,8
2,2,0.9,26,23,-0.109643177449827,8
2,2,0.9,25,36,0.333611004340181,8
2,2,0.9,28,21,-0.25489224962879,8
2,2,0.9,25,26,0.0353671438372913,8
2,2,0.9,27,29,0.0645385211375712,8
2,2,0.9,24,20,-0.162518929497775,8
2,2,0.9,24,19,-0.207639364778244,8
2,2,0.9,35,27,-0.230312040792822,8
2,2,0.9,29,20,-0.327546671015709,8
2,2,0.9,36,23,-0.393042588109607,8
2,2,0.9,38,21,-0.515221235239029,8
2,2,0.9,28,31,0.0920581444179476,8
2,2,0.9,23,20,-0.124873329881408,8
2,2,0.9,20,26,0.2390169004705,8
2,2,0.9,26,25,-0.0352286918837438,8
2,2,0.9,28,29,0.0316370849431827,8
2,2,0.9,37,22,-0.453917491494111,8
2,2,0.9,30,22,-0.27443684570176,8
2,2,0.9,32,21,-0.370158294276019,8
2,2,0.9,27,17,-0.405465108108164,8
2,2,0.9,22,28,0.219500560035709,8
2,2,0.9,33,22,-0.356674943938732,8
2,2,0.9,19,20,0.0462807525640062,8
2,2,0.9,31,24,-0.227183960851215,8
2,2,0.9,31,17,-0.521636539870206,8
2,2,0.9,27,20,-0.265703165733006,8
2,2,0.9,32,18,-0.500462836730444,8
2,2,0.9,25,26,0.0353671438372913,8
2,2,0.9,35,24,-0.332480215351675,8
2,2,0.9,33,18,-0.526093095896779,8
2,2,0.9,31,20,-0.384714164003126,8
2,2,0.9,41,18,-0.702951180656566,8
2,2,0.9,27,26,-0.0339015516756813,8
2,2,0.9,32,22,-0.330241686870577,8
2,2,0.9,34,22,-0.382208245943897,8
2,2,0.9,31,24,-0.227183960851215,8
2,2,0.9,30,19,-0.400477566597125,8
2,2,0.9,29,29,0,8
2,2,0.9,28,20,-0.297251523467932,8
2,2,0.9,23,27,0.145416999858504,8
2,2,0.9,32,15,-0.650327183377017,8
2,2,0.9,33,13,-0.78845736036427,8
2,2,0.9,29,15,-0.570014495156321,8
2,2,0.9,29,22,-0.244930905499117,8
2,2,0.9,36,19,-0.553385238184787,8
2,2,0.9,29,27,-0.0640788566845224,8
2,2,0.9,23,23,0,8
2,2,0.9,26,31,0.159630145591884,8
2,2,0.9,42,29,-0.326521905768045,8
2,2,0.9,36,21,-0.470003629245736,8
2,2,0.9,32,13,-0.764374689848313,8
2,2,0.9,39,31,-0.204095356343515,8
2,2,0.9,32,24,-0.25489224962879,8
2,2,0.9,31,14,-0.680326492130884,8
2,2,0.9,26,25,-0.0352286918837438,8
2,2,0.9,22,16,-0.281639757995818,8
2,2,0.9,29,22,-0.244930905499117,8
2,2,0.9,22,22,0,8
2,2,0.9,36,26,-0.287682072451781,8
2,2,0.9,27,23,-0.143100843640673,8
2,2,0.9,32,24,-0.25489224962879,8
2,2,0.9,40,18,-0.683196849706777,8
2,2,0.9,33,21,-0.396415272588246,8
2,2,0.9,22,14,-0.396415272588246,8
2,2,0.9,24,29,0.171850256926659,8
2,2,0.9,32,20,-0.41173472112176,8
2,2,0.9,26,21,-0.190043602887865,8
2,2,0.9,24,27,0.106609735058258,8
2,2,0.9,29,29,0,8
2,2,0.9,32,21,-0.370158294276019,8
2,2,0.9,36,29,-0.192371892647456,8
2,2,0.9,33,19,-0.480972660616309,8
2,2,0.9,29,25,-0.132546655961983,8
2,2,0.9,42,23,-0.522801814812706,8
2,2,0.9,30,17,-0.49429632181478,8
2,2,0.9,24,13,-0.531879032963823,8
2,2,0.9,20,20,0,8
2,2,0.9,21,21,0,8
2,2,0.9,24,21,-0.119346757632566,8
2,2,0.9,28,24,-0.137621377876048,8
2,2,0.9,36,18,-0.597837000755621,8
2,2,0.9,30,19,-0.400477566597125,8
2,2,0.9,39,20,-0.577075009307191,8
2,2,0.9,38,26,-0.334369186424434,8
2,2,0.9,33,27,-0.178691788743376,8
2,2,0.9,34,22,-0.382208245943897,8
2,2,0.9,43,17,-0.785670549457091,8
2,2,0.9,34,26,-0.23795863709935,8
2,2,0.9,25,21,-0.155484902840395,8
2,2,0.9,33,14,-0.730188452240294,8
2,2,0.9,24,26,0.0723206615796261,8
2,2,0.9,30,27,-0.0943106794712413,8
2,2,0.9,18,18,0,8
2,2,0.9,33,16,-0.622942921886697,8
2,2,0.9,32,23,-0.291857443862262,8
2,2,0.9,30,20,-0.356674943938732,8
2,2,0.9,33,23,-0.318453731118535,8
2,2,0.9,25,22,-0.114289146402128,8
2,2,0.9,35,25,-0.297251523467932,8
2,2,0.9,33,23,-0.318453731118535,8
2,2,0.9,32,23,-0.291857443862262,8
2,2,0.9,27,24,-0.105360515657826,8
2,2,0.9,29,21,-0.285385860191431,8
2,2,0.9,29,22,-0.244930905499117,8
2,2,0.9,28,28,0,8
2,2,0.9,34,23,-0.344148684119552,8
2,2,0.9,26,19,-0.277477902277539,8
2,2,0.9,26,26,0,8
2,2,0.9,28,18,-0.387765531008763,8
2,2,0.9,21,15,-0.297251523467932,8
2,2,0.9,32,13,-0.764374689848313,8
2,2,0.9,36,21,-0.470003629245736,8
2,2,0.9,27,11,-0.762140052046897,8
2,2,0.9,30,18,-0.446287102628419,8
2,2,0.9,34,18,-0.55083095837969,8
2,2,0.9,34,20,-0.462969602588356,8
2,2,0.9,29,27,-0.0640788566845224,8
2,2,0.9,18,21,0.139761942375159,8
2,2,0.9,25,12,-0.631111789640493,8
2,2,0.9,30,19,-0.400477566597125,8
2,2,0.9,37,17,-0.666478933477784,8
2,2,0.9,24,18,-0.25489224962879,8
2,2,0.9,29,31,0.0602188599930549,8
2,2,0.9,28,29,0.0316370849431827,8
2,2,0.9,30,24,-0.198450938723838,8
2,2,0.9,31,28,-0.0911253998359544,8
2,2,0.9,24,15,-0.41173472112176,8
2,2,0.9,33,19,-0.480972660616309,8
2,2,0.9,31,17,-0.521636539870206,8
2,2,0.9,38,20,-0.555676189931343,8
2,2,0.9,30,28,-0.0618754037180875,8
2,2,0.9,30,18,-0.446287102628419,8
2,2,0.9,33,24,-0.281639757995818,8
2,2,0.9,25,32,0.224742272677907,8
2,2,0.9,29,34,0.144249608844547,8
2,2,0.9,24,24,0,8
2,2,0.9,21,29,0.294799540220645,8
2,2,0.9,28,24,-0.137621377876048,8
2,2,0.9,25,23,-0.0747235461959365,8
2,2,0.9,33,26,-0.211843996060276,8
2,2,0.9,43,16,-0.832676591833022,8
2,2,0.9,40,20,-0.59783700075562,8
2,2,0.9,42,19,-0.678962545567989,8
2,2,0.9,22,15,-0.337381741004053,8
2,2,0.9,35,14,-0.776528789498996,8
2,2,0.9,25,28,0.102556588325092,8
2,2,0.9,23,24,0.0383842430083153,8
2,2,0.9,26,26,0,8
2,2,0.9,29,17,-0.465874235903725,8
2,2,0.9,35,18,-0.574729425745471,8
2,2,0.9,26,20,-0.232805462225947,8
2,2,0.9,28,20,-0.297251523467932,8
2,2,0.9,30,21,-0.3147107448397,8
2,2,0.9,35,22,-0.406894700917759,8
2,2,0.9,20,19,-0.0460439385014067,8
2,2,0.9,29,20,-0.327546671015709,8
2,2,0.9,27,12,-0.693147180559945,8
2,2,0.9,27,29,0.0645385211375712,8
2,2,0.9,35,17,-0.62149119165351,8
2,2,0.9,22,14,-0.396415272588246,8
2,2,0.9,30,23,-0.23572233352107,8
2,2,0.9,36,24,-0.356674943938732,8
2,2,0.9,25,17,-0.339677367570161,8
2,2,0.9,30,17,-0.49429632181478,8
2,2,0.9,26,20,-0.232805462225947,8
2,2,0.9,25,19,-0.243346258631729,8
2,2,0.9,28,20,-0.297251523467932,8
2,2,0.9,22,19,-0.130937357447476,8
2,2,0.9,37,22,-0.453917491494111,8
2,2,0.9,25,23,-0.0747235461959365,8
2,2,0.9,37,17,-0.666478933477784,8
2,2,0.9,22,19,-0.130937357447476,8
2,2,0.9,36,32,-0.105360515657826,8
2,2,0.9,25,13,-0.565633860260986,8
2,2,0.9,38,19,-0.597837000755621,8
2,2,0.9,43,30,-0.317582018147455,8
2,2,0.9,35,28,-0.198450938723838,8
2,2,0.9,30,19,-0.400477566597125,8
2,2,0.9,26,20,-0.232805462225947,8
2,2,0.9,29,23,-0.20604911795491,8
2,2,0.9,18,23,0.22314355131421,8
2,2,0.9,35,21,-0.446287102628419,8
2,2,0.9,33,28,-0.146603474191875,8
2,2,0.9,24,23,-0.0382212128201979,8
2,2,0.9,25,35,0.307484699747961,8
2,2,0.9,27,20,-0.265703165733006,8
2,2,0.9,28,17,-0.436292571903424,8
2,2,0.9,21,15,-0.297251523467932,8
2,2,0.9,33,23,-0.318453731118535,8
2,2,0.9,25,19,-0.243346258631729,8
2,2,0.9,27,24,-0.105360515657826,8
2,2,0.9,24,16,-0.356674943938732,8
2,2,0.9,24,20,-0.162518929497775,8
2,2,0.9,28,24,-0.137621377876048,8
2,2,0.9,30,20,-0.356674943938732,8
2,2,0.9,33,18,-0.526093095896779,8
2,2,0.9,35,24,-0.332480215351675,8
2,2,0.9,33,22,-0.356674943938732,8
2,2,0.9,33,22,-0.356674943938732,8
2,2,0.9,28,20,-0.297251523467932,8
2,2,0.9,20,24,0.165514438477574,8
2,2,0.9,22,26,0.151549898127201,8
2,2,0.9,26,22,-0.149035579160488,8
2,2,0.9,45,20,-0.693147180559945,8
2,2,0.9,32,20,-0.41173472112176,8
2,2,0.9,28,28,0,8
2,2,0.9,36,22,-0.430782916092454,8
2,2,0.9,34,23,-0.344148684119552,8
2,2,0.9,29,24,-0.168622712435793,8
2,2,0.9,28,26,-0.0664450994081526,8
2,2,0.9,24,14,-0.470003629245736,8
2,2,0.9,32,19,-0.455115016751985,8
2,2,0.9,35,21,-0.446287102628419,8
2,2,0.9,23,29,0.210894929238011,8
2,2,0.9,40,21,-0.557742543553742,8
2,2,0.9,18,20,0.0953101798043249,8
2,2,0.9,26,16,-0.424883193965266,8
2,2,0.9,26,28,0.0669394826751093,8
2,2,0.9,34,16,-0.647162067318122,8
2,2,0.9,28,18,-0.387765531008763,8
2,2,0.9,23,19,-0.170221149859867,8
2,2,0.9,27,20,-0.265703165733006,8
2,2,0.9,24,15,-0.41173472112176,8
2,2,0.9,30,28,-0.0618754037180875,8
2,2,0.9,23,21,-0.0814930342511828,8
2,2,0.9,27,19,-0.310154928303839,8
2,2,0.9,42,22,-0.559615787935423,8
2,2,0.9,26,22,-0.149035579160488,8
2,2,0.9,29,23,-0.20604911795491,8
2,2,0.9,29,37,0.221763288845251,8
2,2,0.9,39,24,-0.424883193965266,8
2,2,0.9,26,16,-0.424883193965266,8
2,2,0.9,36,28,-0.22314355131421,8
2,2,0.9,32,18,-0.500462836730444,8
2,2,0.9,30,22,-0.27443684570176,8
2,2,0.9,25,19,-0.243346258631729,8
2,2,0.9,37,15,-0.766008528824817,8
2,2,0.9,29,24,-0.168622712435793,8
2,2,0.9,22,28,0.219500560035709,8
2,2,0.9,41,17,-0.748299000635025,8
2,2,0.9,30,20,-0.356674943938732,8
2,2,0.9,34,22,-0.382208245943897,8
2,2,0.9,25,22,-0.114289146402128,8
2,2,0.9,29,20,-0.327546671015709,8
2,2,0.9,26,21,-0.190043602887865,8
2,2,0.9,28,29,0.0316370849431827,8
2,2,0.9,21,21,0,8
2,2,0.9,36,29,-0.192371892647456,8
2,2,0.9,33,25,-0.246133069538908,8
2,2,0.9,20,17,-0.145025772050258,8
2,2,0.9,26,19,-0.277477902277539,8
2,2,0.9,31,29,-0.0598184952109102,8
2,2,0.9,21,24,0.120952610417663,8
2,2,0.9,27,26,-0.0339015516756813,8
2,2,0.9,30,20,-0.356674943938732,8
2,2,0.9,25,23,-0.0747235461959365,8
2,2,0.9,34,20,-0.462969602588356,8
2,2,0.9,30,27,-0.0943106794712413,8
2,2,0.9,32,33,0.0277367549715996,8
2,2,0.9,35,27,-0.230312040792822,8
2,2,0.9,35,24,-0.332480215351675,8
2,2,0.9,37,15,-0.766008528824817,8
2,2,0.9,26,21,-0.190043602887865,8
2,2,0.9,30,21,-0.3147107448397,8
2,2,0.9,20,17,-0.145025772050258,8
2,2,0.9,30,16,-0.544727175441672,8
2,2,0.9,27,22,-0.182321556793955,8
2,2,0.9,31,26,-0.15684247149297,8
2,2,0.9,28,19,-0.341484778444757,8
2,2,0.9,29,23,-0.20604911795491,8
2,2,0.9,42,30,-0.297251523467932,8
2,2,0.9,35,20,-0.487295126355797,8
2,2,0.9,36,28,-0.22314355131421,8
2,2,0.9,29,24,-0.168622712435793,8
2,2,0.9,34,12,-0.873118560008946,8
2,2,0.9,30,24,-0.198450938723838,8
2,2,0.9,44,21,-0.635736273346606,8
2,2,0.9,31,19,-0.428304600077987,8
2,2,0.9,34,25,-0.272117555910669,8
2,2,0.9,25,22,-0.114289146402128,8
2,2,0.9,31,19,-0.428304600077987,8
2,2,0.9,34,20,-0.462969602588356,8
2,2,0.9,33,23,-0.318453731118535,8
2,2,0.9,35,24,-0.332480215351675,8
2,2,0.9,34,22,-0.382208245943897,8
2,2,0.9,29,27,-0.0640788566845224,8
2,2,0.9,25,19,-0.243346258631729,8
2,2,0.9,28,15,-0.541039402362487,8
2,2,0.9,30,32,0.0582689081239758,8
2,2,0.9,31,18,-0.473882108574307,8
2,2,0.9,30,24,-0.198450938723838,8
2,2,0.9,38,26,-0.334369186424434,8
2,2,0.9,30,21,-0.3147107448397,8
2,2,0.9,29,24,-0.168622712435793,8
2,2,0.9,27,25,-0.0689928714869514,8
2,2,0.9,32,18,-0.500462836730444,8
2,2,0.9,29,22,-0.244930905499117,8
2,2,0.9,21,17,-0.18805223150294,8
2,2,0.9,19,19,0,8
2,2,0.9,27,30,0.0953101798043247,8
2,2,0.9,47,28,-0.452289121313418,8
2,2,0.9,24,32,0.262364264467491,8
2,2,0.9,30,29,-0.0304592074847085,8
2,2,0.9,38,26,-0.334369186424434,8
2,2,0.9,22,24,0.0786431273191131,8
2,2,0.9,35,24,-0.332480215351675,8
2,2,0.9,24,27,0.106609735058258,8
2,2,0.9,32,27,-0.151549898127201,8
2,2,0.9,27,25,-0.0689928714869514,8
2,2,0.9,28,14,-0.597837000755621,8
2,2,0.9,31,25,-0.19139485299963,8
2,2,0.9,36,20,-0.510825623765991,8
2,2,0.9,29,32,0.089020850896761,8
2,2,0.9,26,31,0.159630145591884,8
2,2,0.9,31,22,-0.302850293924952,8
2,2,0.9,34,19,-0.505935638471799,8
2,2,0.9,26,24,-0.0717439048588412,8
